id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
5324,1.642,1.559,0,0,0,0,9,0,13.4,6.4,2.5,11.344444444444445,2.0555555555555554,10.9
5324,1.693,2.209,0,0,0,0,9,0,14.1,7.1,3.1999999999999993,11.344444444444445,2.7555555555555546,10.9
5324,1.526,2.558,0,0,0,0,9,0,11.2,4.199999999999999,.29999999999999893,11.344444444444445,-.1444444444444457,10.9
5324,2.177,3.438,0,0,0,0,9,0,10.8,3.8000000000000007,-.09999999999999964,11.344444444444445,-.5444444444444443,10.9
5324,2.982,3.446,0,0,0,0,9,0,9.4,2.4000000000000004,-1.5,11.344444444444445,-1.9444444444444446,10.9
5324,2.739,4.578,0,0,0,0,9,0,10,3,-.9000000000000004,11.344444444444445,-1.344444444444445,10.9
5324,2.552,5.057,0,0,0,0,9,0,14,7,3.0999999999999996,11.344444444444445,2.655555555555555,10.9
5363,.961,.305,0,0,0,0,10,1,8.4,1.4000000000000004,0,8.8575,-.4574999999999996,8.4
5363,2.169,.815,0,0,0,0,10,1,8,1,-.40000000000000036,8.8575,-.8574999999999999,8.4
5363,2.115,1.355,0,0,0,0,10,1,10.5,3.5,2.0999999999999996,8.8575,1.6425,8.4
5363,1.892,2.225,0,0,0,0,10,1,12.6,5.6,4.199999999999999,8.8575,3.7424999999999997,8.4
5363,2.118,3.34,0,0,0,0,10,1,10.6,3.5999999999999996,2.1999999999999993,8.8575,1.7424999999999997,8.4
5363,2.269,4.148,0,0,0,0,10,1,10.2,3.1999999999999993,1.799999999999999,8.8575,1.3424999999999994,8.4
5363,2.377,5.321,0,0,0,0,10,1,9.7,2.6999999999999993,1.299999999999999,8.8575,.8424999999999994,8.4
5363,2.337,6.456,0,0,0,0,10,1,9.5,2.5,1.0999999999999996,8.8575,.6425000000000001,8.4
5363,2.323,7.648,0,0,0,0,10,1,6.095,-.9050000000000002,-2.3050000000000006,8.8575,-2.7625,8.4
5363,1.909,8.821,0,0,0,0,10,1,6.195,-.8049999999999997,-2.205,8.8575,-2.6624999999999996,8.4
5363,2.303,9.687,0,0,0,0,10,1,7.5,.5,-.9000000000000004,8.8575,-1.3575,8.4
5363,2.223,10.821,0,0,0,0,10,1,7,0,-1.4000000000000004,8.8575,-1.8575,8.4
5407,1.71,.215,0,0,0,0,10,1,10.5,3.5,0,6.7764999999999995,3.7235000000000005,10.5
5407,1.786,1.234,0,0,0,0,10,1,12.6,5.6,2.0999999999999996,6.7764999999999995,5.8235,10.5
5407,1.804,2.234,0,0,0,0,10,1,10.6,3.5999999999999996,.09999999999999964,6.7764999999999995,3.8235,10.5
5407,2.289,3.134,0,0,0,0,10,1,4.895,-2.1050000000000004,-5.605,6.7764999999999995,-1.8815,10.5
5407,2.968,4.173,0,0,0,0,10,1,5.495,-1.505,-5.005,6.7764999999999995,-1.2814999999999994,10.5
5407,3.002,5.033,0,0,0,0,10,1,5.495,-1.505,-5.005,6.7764999999999995,-1.2814999999999994,10.5
5407,3.135,6.333,0,0,0,0,10,1,4.895,-2.1050000000000004,-5.605,6.7764999999999995,-1.8815,10.5
5407,2.759,7.293,0,0,0,0,10,1,4.795,-2.205,-5.705,6.7764999999999995,-1.9814999999999996,10.5
5407,3.063,8.367,0,0,0,0,10,1,4.395,-2.6050000000000004,-6.105,6.7764999999999995,-2.3815,10.5
5407,2.765,8.867,0,0,0,0,10,1,4.095,-2.9050000000000002,-6.405,6.7764999999999995,-2.6814999999999998,10.5
5423,1.455,.957,0,0,0,0,10,1,10.6,3.5999999999999996,0,9.05,1.549999999999999,10.6
5423,1.949,1.809,0,0,0,0,10,1,7.5,.5,-3.0999999999999996,9.05,-1.5500000000000007,10.6
5444,1.556,.018,0,0,0,0,8,-1,11.9,4.9,0,12.1,-.1999999999999993,11.9
5444,1.532,.838,0,0,0,0,8,-1,13.1,6.1,1.1999999999999993,12.1,1,11.9
5444,1.819,1.958,0,0,0,0,8,-1,16,9,4.1,12.1,3.9000000000000004,11.9
5444,1.702,2.078,0,0,0,0,8,-1,14.6,7.6,2.6999999999999993,12.1,2.5,11.9
5444,1.197,3.88,0,0,0,0,8,-1,11.4,4.4,-.5,12.1,-.6999999999999993,11.9
5444,1.842,3.96,0,0,0,0,8,-1,9.4,2.4000000000000004,-2.5,12.1,-2.6999999999999993,11.9
5444,1.247,4.806,0,0,0,0,8,-1,8.5,1.5,-3.4000000000000004,12.1,-3.5999999999999996,11.9
5444,1.497,5.825,0,0,0,0,8,-1,11.9,4.9,0,12.1,-.1999999999999993,11.9
5447,1.4,1,0,0,0,0,8,-1,17.7,10.7,0,12.95,4.75,17.7
5447,1.308,1.981,0,0,0,0,8,-1,16,9,-1.6999999999999993,12.95,3.0500000000000007,17.7
5447,1.438,3.019,0,0,0,0,8,-1,14.6,7.6,-3.0999999999999996,12.95,1.6500000000000004,17.7
5447,1.429,4.231,0,0,0,0,8,-1,14.1,7.1,-3.5999999999999996,12.95,1.1500000000000004,17.7
5447,1.777,5.365,0,0,0,0,8,-1,11.4,4.4,-6.299999999999999,12.95,-1.549999999999999,17.7
5447,1.724,6.481,0,0,0,0,8,-1,9.4,2.4000000000000004,-8.299999999999999,12.95,-3.549999999999999,17.7
5447,1.345,7.481,0,0,0,0,8,-1,8.5,1.5,-9.2,12.95,-4.449999999999999,17.7
5447,1.329,8.346,0,0,0,0,8,-1,11.9,4.9,-5.799999999999999,12.95,-1.049999999999999,17.7
5449,1.556,.12,0,0,0,0,7,-2,11.9,4.9,0,15.584166666666667,-3.684166666666666,11.9
5449,1.532,.89,0,0,0,0,7,-2,13.1,6.1,1.1999999999999993,15.584166666666667,-2.484166666666667,11.9
5449,1.786,1.21,0,0,0,0,7,-2,22.905,15.905000000000001,11.005,15.584166666666667,7.320833333333335,11.9
5449,1.856,2.152,0,0,0,0,7,-2,17.7,10.7,5.799999999999999,15.584166666666667,2.115833333333333,11.9
5449,1.819,2.355,0,0,0,0,7,-2,16,9,4.1,15.584166666666667,.4158333333333335,11.9
5449,2.381,2.955,0,0,0,0,7,-2,11.9,4.9,0,15.584166666666667,-3.684166666666666,11.9
5461,1.455,.768,0,0,0,0,7,-2,17.7,10.7,0,10.683571428571428,7.0164285714285715,17.7
5461,1.433,1.518,0,0,0,0,7,-2,16,9,-1.6999999999999993,10.683571428571428,5.316428571428572,17.7
5461,1.526,3.018,0,0,0,0,7,-2,14.1,7.1,-3.5999999999999996,10.683571428571428,3.416428571428572,17.7
5461,1.484,4.253,0,0,0,0,7,-2,5.795,-1.205,-11.905,10.683571428571428,-4.888571428571428,17.7
5461,2.22,5.329,0,0,0,0,7,-2,5.095,-1.9050000000000002,-12.605,10.683571428571428,-5.588571428571428,17.7
5461,2.659,6.079,0,0,0,0,7,-2,4.195,-2.8049999999999997,-13.504999999999999,10.683571428571428,-6.4885714285714275,17.7
5461,1.906,7.253,0,0,0,0,7,-2,11.9,4.9,-5.799999999999999,10.683571428571428,1.2164285714285725,17.7
5468,1.554,.154,0,0,0,0,8,-1,8.2,1.1999999999999993,0,7.473333333333334,.7266666666666657,8.2
5468,1.525,.404,0,0,0,0,8,-1,9.9,2.9000000000000004,1.700000000000001,7.473333333333334,2.4266666666666667,8.2
5468,1.532,.624,0,0,0,0,8,-1,9,2,.8000000000000007,7.473333333333334,1.5266666666666664,8.2
5468,1.491,.884,0,0,0,0,8,-1,9.3,2.3000000000000007,1.1000000000000014,7.473333333333334,1.826666666666667,8.2
5468,1.499,1.169,0,0,0,0,8,-1,7,0,-1.1999999999999993,7.473333333333334,-.4733333333333336,8.2
5468,1.126,2.265,0,0,0,0,8,-1,8.6,1.5999999999999996,.40000000000000036,7.473333333333334,1.126666666666666,8.2
5468,1.605,3.4,0,0,0,0,8,-1,7.5,.5,-.6999999999999993,7.473333333333334,.026666666666666394,8.2
5468,1.204,4.18,0,0,0,0,8,-1,7.4,.40000000000000036,-.7999999999999989,7.473333333333334,-.07333333333333325,8.2
5468,1.589,5.641,0,0,0,0,8,-1,6.095,-.9050000000000002,-2.1049999999999995,7.473333333333334,-1.3783333333333339,8.2
5468,1.098,6.507,0,0,0,0,8,-1,5.495,-1.505,-2.704999999999999,7.473333333333334,-1.9783333333333335,8.2
5468,1.426,7.622,0,0,0,0,8,-1,5.395,-1.6050000000000004,-2.8049999999999997,7.473333333333334,-2.078333333333334,8.2
5468,1.233,8.43,0,0,0,0,8,-1,5.795,-1.205,-2.4049999999999994,7.473333333333334,-1.6783333333333337,8.2
5517,1.828,.975,0,0,1,0,10,1,7.5,.5,0,5.996666666666666,1.5033333333333339,7.5
5517,1.757,1.367,0,0,1,0,10,1,12.9,5.9,5.4,5.996666666666666,6.903333333333334,7.5
5517,2.079,2.29,0,0,1,0,10,1,8.7,1.6999999999999993,1.1999999999999993,5.996666666666666,2.703333333333333,7.5
5517,1.789,3.79,0,0,1,0,10,1,4.495,-2.505,-3.005,5.996666666666666,-1.501666666666666,7.5
5517,1.526,5.11,0,0,1,0,10,1,4.095,-2.9050000000000002,-3.4050000000000002,5.996666666666666,-1.9016666666666664,7.5
5517,1.393,5.84,0,0,1,0,10,1,3.995,-3.005,-3.505,5.996666666666666,-2.001666666666666,7.5
5517,1.609,6.54,0,0,1,0,10,1,3.795,-3.205,-3.705,5.996666666666666,-2.201666666666666,7.5
5517,2.639,7.597,0,0,1,0,10,1,3.395,-3.605,-4.105,5.996666666666666,-2.601666666666666,7.5
5517,1.618,8.057,0,0,1,0,10,1,5.095,-1.9050000000000002,-2.4050000000000002,5.996666666666666,-.9016666666666664,7.5
5519,1.642,1,0,0,0,0,8,-1,7.1,.09999999999999964,0,7.2475,-.14749999999999996,7.1
5519,1.586,1.875,0,0,0,0,8,-1,8.1,1.0999999999999996,1,7.2475,.8525,7.1
5519,2.074,2.856,0,0,0,0,8,-1,11.1,4.1,4,7.2475,3.8525,7.1
5519,1.668,3.856,0,0,0,0,8,-1,12.9,5.9,5.800000000000001,7.2475,5.652500000000001,7.1
5519,1.856,4.856,0,0,0,0,8,-1,8.7,1.6999999999999993,1.5999999999999996,7.2475,1.4524999999999997,7.1
5519,1.418,5.476,0,0,0,0,8,-1,6.9,-.09999999999999964,-.1999999999999993,7.2475,-.34749999999999925,7.1
5519,1.143,6.572,0,0,0,0,8,-1,6.695,-.3049999999999997,-.40499999999999936,7.2475,-.5524999999999993,7.1
5519,1.644,7.532,0,0,0,0,8,-1,5.995,-1.005,-1.1049999999999995,7.2475,-1.2524999999999995,7.1
5519,1.618,7.627,0,0,0,0,8,-1,4.695,-2.3049999999999997,-2.4049999999999994,7.2475,-2.5524999999999993,7.1
5519,1.555,8.583,0,0,0,0,8,-1,3.795,-3.205,-3.3049999999999997,7.2475,-3.4524999999999997,7.1
5519,1.504,9.544,0,0,0,0,8,-1,4.195,-2.8049999999999997,-2.9049999999999994,7.2475,-3.0524999999999993,7.1
5519,1.57,10.506,0,0,0,0,8,-1,6.795,-.20500000000000007,-.3049999999999997,7.2475,-.4524999999999997,7.1
5520,1.843,.231,0,0,0,0,9,0,5.195,-1.8049999999999997,0,7.570454545454545,-2.375454545454545,5.195
5520,1.829,1.173,0,0,0,0,9,0,7.1,.09999999999999964,1.9049999999999994,7.570454545454545,-.4704545454545457,5.195
5520,1.994,2.212,0,0,0,0,9,0,8.1,1.0999999999999996,2.9049999999999994,7.570454545454545,.5295454545454543,5.195
5520,2.093,3.231,0,0,0,0,9,0,11.1,4.1,5.904999999999999,7.570454545454545,3.5295454545454543,5.195
5520,1.915,4.191,0,0,0,0,9,0,12.9,5.9,7.705,7.570454545454545,5.329545454545455,5.195
5520,1.783,5.115,0,0,0,0,9,0,8.7,1.6999999999999993,3.504999999999999,7.570454545454545,1.129545454545454,5.195
5520,2.001,6.172,0,0,0,0,9,0,6.9,-.09999999999999964,1.705,7.570454545454545,-.670454545454545,5.195
5520,1.586,7.211,0,0,0,0,9,0,6.695,-.3049999999999997,1.5,7.570454545454545,-.875454545454545,5.195
5520,1.889,8.442,0,0,0,0,9,0,5.995,-1.005,.7999999999999998,7.570454545454545,-1.5754545454545452,5.195
5520,1.968,9.942,0,0,0,0,9,0,3.795,-3.205,-1.4000000000000004,7.570454545454545,-3.7754545454545454,5.195
5520,1.934,11.98,0,0,0,0,9,0,6.795,-.20500000000000007,1.5999999999999996,7.570454545454545,-.7754545454545454,5.195
5535,1.521,.82,0,0,0,0,8,-1,12.9,5.9,0,6.7411111111111115,6.158888888888889,12.9
5535,1.7,1.223,0,0,0,0,8,-1,8.7,1.6999999999999993,-4.200000000000001,6.7411111111111115,1.9588888888888878,12.9
5535,1.126,2.261,0,0,0,0,8,-1,6.9,-.09999999999999964,-6,6.7411111111111115,.15888888888888886,12.9
5535,1.789,2.921,0,0,0,0,8,-1,6.695,-.3049999999999997,-6.205,6.7411111111111115,-.046111111111111214,12.9
5535,2.219,3.886,0,0,0,0,8,-1,5.995,-1.005,-6.905,6.7411111111111115,-.7461111111111114,12.9
5535,1.985,5.174,0,0,0,0,8,-1,4.695,-2.3049999999999997,-8.205,6.7411111111111115,-2.046111111111111,12.9
5535,3.606,5.374,0,0,0,0,8,-1,3.795,-3.205,-9.105,6.7411111111111115,-2.9461111111111116,12.9
5535,1.322,6.49,0,0,0,0,8,-1,4.195,-2.8049999999999997,-8.705,6.7411111111111115,-2.546111111111111,12.9
5535,1.665,7.451,0,0,0,0,8,-1,6.795,-.20500000000000007,-6.105,6.7411111111111115,.05388888888888843,12.9
5554,2.069,.46,0,0,0,0,9,0,7.1,.09999999999999964,0,7.288636363636364,-.18863636363636438,7.1
5554,2.121,1.111,0,0,0,0,9,0,8.1,1.0999999999999996,1,7.288636363636364,.8113636363636356,7.1
5554,1.71,2.071,0,0,0,0,9,0,11.1,4.1,4,7.288636363636364,3.8113636363636356,7.1
5554,1.668,3.051,0,0,0,0,9,0,12.9,5.9,5.800000000000001,7.288636363636364,5.611363636363636,7.1
5554,1.728,4.051,0,0,0,0,9,0,8.7,1.6999999999999993,1.5999999999999996,7.288636363636364,1.4113636363636353,7.1
5554,2.042,5.031,0,0,0,0,9,0,6.9,-.09999999999999964,-.1999999999999993,7.288636363636364,-.38863636363636367,7.1
5554,2.146,6.165,0,0,0,0,9,0,6.695,-.3049999999999997,-.40499999999999936,7.288636363636364,-.5936363636363637,7.1
5554,1.972,7.3,0,0,0,0,9,0,5.995,-1.005,-1.1049999999999995,7.288636363636364,-1.293636363636364,7.1
5554,2.044,8.607,0,0,0,0,9,0,4.695,-2.3049999999999997,-2.4049999999999994,7.288636363636364,-2.5936363636363637,7.1
5554,1.997,9.531,0,0,0,0,9,0,3.795,-3.205,-3.3049999999999997,7.288636363636364,-3.493636363636364,7.1
5554,2.14,10.588,0,0,0,0,9,0,4.195,-2.8049999999999997,-2.9049999999999994,7.288636363636364,-3.0936363636363637,7.1
5556,1.787,.399,0,0,0,0,9,0,11,4,0,7.2675,3.7325,11
5556,1.838,.608,0,0,0,0,9,0,9.8,2.8000000000000007,-1.1999999999999993,7.2675,2.5325000000000006,11
5556,1.455,.695,0,0,0,0,9,0,6.495,-.5049999999999999,-4.505,7.2675,-.7725,11
5556,2.018,1.481,0,0,0,0,9,0,7.6,.5999999999999996,-3.4000000000000004,7.2675,.3324999999999996,11
5556,1.939,2.298,0,0,0,0,9,0,7,0,-4,7.2675,-.26750000000000007,11
5556,1.644,2.723,0,0,0,0,9,0,5.895,-1.1050000000000004,-5.105,7.2675,-1.3725000000000005,11
5556,1.382,3.773,0,0,0,0,9,0,5.095,-1.9050000000000002,-5.905,7.2675,-2.1725000000000003,11
5556,1.842,4.869,0,0,0,0,9,0,5.795,-1.205,-5.205,7.2675,-1.4725000000000001,11
5556,2.079,5.735,0,0,0,0,9,0,5.495,-1.505,-5.505,7.2675,-1.7725,11
5556,2.04,6.677,0,0,0,0,9,0,8.5,1.5,-2.5,7.2675,1.2325,11
5562,2.224,1.5,0,0,0,0,11,2,6.9,-.09999999999999964,0,6.0475,.8525,6.9
5562,2.633,2.558,0,0,0,0,11,2,5.195,-1.8049999999999997,-1.705,6.0475,-.8525,6.9
5603,1.763,.698,0,0,0,0,9,0,7.8,.7999999999999998,0,7.053333333333334,.7466666666666661,7.8
5603,1.744,1.438,0,0,0,0,9,0,9.1,2.0999999999999996,1.2999999999999998,7.053333333333334,2.046666666666666,7.8
5603,.975,2.438,0,0,0,0,9,0,10.3,3.3000000000000007,2.500000000000001,7.053333333333334,3.246666666666667,7.8
5603,1.568,3.048,0,0,0,0,9,0,8.7,1.6999999999999993,.8999999999999995,7.053333333333334,1.6466666666666656,7.8
5603,3.898,4.073,0,0,0,0,9,0,6.9,-.09999999999999964,-.8999999999999995,7.053333333333334,-.15333333333333332,7.8
5603,1.972,4.996,0,0,0,0,9,0,6.695,-.3049999999999997,-1.1049999999999995,7.053333333333334,-.3583333333333334,7.8
5603,1.733,6.012,0,0,0,0,9,0,5.995,-1.005,-1.8049999999999997,7.053333333333334,-1.0583333333333336,7.8
5603,1.694,8.396,0,0,0,0,9,0,3.795,-3.205,-4.005,7.053333333333334,-3.2583333333333337,7.8
5603,1.872,9.05,0,0,0,0,9,0,4.195,-2.8049999999999997,-3.6049999999999995,7.053333333333334,-2.8583333333333334,7.8
5613,1.415,1.088,1,1.088,1,0,8,-1,7,0,0,6.555,.4450000000000003,7
5613,2.279,1.553,1,1.553,1,0,8,-1,6.555,-.4450000000000003,-.4450000000000003,6.555,0,7
5613,2.028,1.637,1,1.637,1,0,8,-1,7.5,.5,.5,6.555,.9450000000000003,7
5613,1.526,2.81,1,2.81,1,0,8,-1,7.4,.40000000000000036,.40000000000000036,6.555,.8450000000000006,7
5613,2.24,3.185,1,3.185,1,0,8,-1,7,0,0,6.555,.4450000000000003,7
5613,3.186,3.21,1,3.21,1,0,8,-1,5.795,-1.205,-1.205,6.555,-.7599999999999998,7
5613,1.705,4.325,1,4.325,1,0,8,-1,5.395,-1.6050000000000004,-1.6050000000000004,6.555,-1.1600000000000001,7
5613,1.464,4.375,1,4.375,1,0,8,-1,5.795,-1.205,-1.205,6.555,-.7599999999999998,7
5625,1.639,.885,0,0,0,0,12,3,6.395,-.6050000000000004,0,6.296666666666667,.09833333333333272,6.395
5625,1.932,3.745,0,0,0,0,12,3,7.4,.40000000000000036,1.0050000000000008,6.296666666666667,1.1033333333333335,6.395
5625,2.238,5.034,0,0,0,0,12,3,7,0,.6050000000000004,6.296666666666667,.7033333333333331,6.395
5625,2.281,5.899,0,0,0,0,12,3,5.795,-1.205,-.5999999999999996,6.296666666666667,-.5016666666666669,6.395
5625,2.31,7.226,0,0,0,0,12,3,5.395,-1.6050000000000004,-1,6.296666666666667,-.9016666666666673,6.395
5625,2.292,7.918,0,0,0,0,12,3,5.795,-1.205,-.5999999999999996,6.296666666666667,-.5016666666666669,6.395
5628,1.782,.526,1,.526,0,0,10,1,6.395,-.6050000000000004,0,7.7225,-1.3275000000000006,6.395
5628,1.508,1.334,1,1.334,0,0,10,1,6.195,-.8049999999999997,-.1999999999999993,7.7225,-1.5274999999999999,6.395
5628,1.739,2.334,1,2.334,0,0,10,1,9,2,2.6050000000000004,7.7225,1.2774999999999999,6.395
5628,2.115,3.411,1,3.411,0,0,10,1,9.3,2.3000000000000007,2.905000000000001,7.7225,1.5775000000000006,6.395
5630,2.126,1.415,0,0,1,0,12,3,7.5,.5,0,6.297,1.2030000000000003,7.5
5630,1.97,2.588,0,0,1,0,12,3,7,0,-.5,6.297,.7030000000000003,7.5
5630,1.755,3.53,0,0,1,0,12,3,5.795,-1.205,-1.705,6.297,-.5019999999999998,7.5
5630,1.609,4.665,0,0,1,0,12,3,5.395,-1.6050000000000004,-2.1050000000000004,6.297,-.9020000000000001,7.5
5630,1.407,5.569,0,0,1,0,12,3,5.795,-1.205,-1.705,6.297,-.5019999999999998,7.5
5664,.865,.942,0,0,1,0,9,0,6.395,-.6050000000000004,0,7.058,-.6630000000000003,6.395
5664,1.476,1.885,0,0,1,0,9,0,6.195,-.8049999999999997,-.1999999999999993,7.058,-.8629999999999995,6.395
5664,1.445,3.75,0,0,1,0,9,0,9.3,2.3000000000000007,2.905000000000001,7.058,2.242000000000001,6.395
5664,1.632,5.077,0,0,1,0,9,0,7,0,.6050000000000004,7.058,-.05799999999999983,6.395
5664,1.656,6.058,0,0,1,0,9,0,8.6,1.5999999999999996,2.205,7.058,1.5419999999999998,6.395
5664,1.684,6.853,0,0,1,0,9,0,7.5,.5,1.1050000000000004,7.058,.44200000000000017,6.395
5664,1.526,7.878,0,0,1,0,9,0,7.4,.40000000000000036,1.0050000000000008,7.058,.3420000000000005,6.395
5664,1.504,9.051,0,0,1,0,9,0,7,0,.6050000000000004,7.058,-.05799999999999983,6.395
5664,1.66,9.82,0,0,1,0,9,0,5.795,-1.205,-.5999999999999996,7.058,-1.263,6.395
5664,1.705,11.128,0,0,1,0,9,0,5.395,-1.6050000000000004,-1,7.058,-1.6630000000000003,6.395
5693,2.28,.2,1,.2,0,0,9,0,6.595,-.40500000000000025,0,8.8825,-2.2875000000000005,6.595
5693,1.65,1.061,1,1.061,0,0,9,0,8,1,1.4050000000000002,8.8825,-.8825000000000003,6.595
5693,1.576,1.965,1,1.965,0,0,9,0,10.9,3.9000000000000004,4.305000000000001,8.8825,2.0175,6.595
5693,1.775,2.907,1,2.907,0,0,9,0,11.8,4.800000000000001,5.205000000000001,8.8825,2.9175000000000004,6.595
5693,2.004,3.926,1,3.926,0,0,9,0,9.1,2.0999999999999996,2.505,8.8825,.21749999999999936,6.595
5693,1.656,5.138,1,5.138,0,0,9,0,6.9,-.09999999999999964,.3050000000000006,8.8825,-1.9825,6.595
5694,1.096,1.076,1,1.076,0,0,9,0,12.2,5.199999999999999,0,10.075,2.125,12.2
5694,1.982,1.604,1,1.604,0,0,9,0,11.1,4.1,-1.0999999999999996,10.075,1.0250000000000004,12.2
5694,2.015,2.414,1,2.414,0,0,9,0,8,1,-4.199999999999999,10.075,-2.0749999999999993,12.2
5694,2.04,2.772,1,2.772,0,0,9,0,9,2,-3.1999999999999993,10.075,-1.0749999999999993,12.2
5719,1.532,1.427,0,0,0,1,9,0,8.6,1.5999999999999996,0,13.63,-5.030000000000001,8.6
5719,1.775,1.807,0,0,0,1,9,0,16,9,7.4,13.63,2.369999999999999,8.6
5719,1.817,2.711,0,0,0,1,9,0,14.5,7.5,5.9,13.63,.8699999999999992,8.6
5719,1.829,3.451,0,0,0,1,9,0,16.1,9.100000000000001,7.500000000000002,13.63,2.4700000000000006,8.6
5719,1.502,4.171,0,0,0,1,9,0,17.2,10.2,8.6,13.63,3.5699999999999985,8.6
5719,1.462,5.402,0,0,0,1,9,0,13.8,6.800000000000001,5.200000000000001,13.63,.16999999999999993,8.6
5719,1.58,6.342,0,0,0,1,9,0,15.1,8.1,6.5,13.63,1.4699999999999989,8.6
5719,1.773,7.122,0,0,0,1,9,0,11,4,2.4000000000000004,13.63,-2.630000000000001,8.6
5719,1.753,8.062,0,0,0,1,9,0,11.2,4.199999999999999,2.5999999999999996,13.63,-2.4300000000000015,8.6
5719,1.752,8.742,0,0,0,1,9,0,12.8,5.800000000000001,4.200000000000001,13.63,-.8300000000000001,8.6
5727,1.535,.77,1,.77,0,1,8,-1,16,9,0,10.1475,5.852499999999999,16
5727,1.321,1.23,1,1.23,0,1,8,-1,14.5,7.5,-1.5,10.1475,4.352499999999999,16
5727,2.485,4.601,1,4.601,0,1,8,-1,4.495,-2.505,-11.504999999999999,10.1475,-5.652500000000001,16
5727,2.263,5.176,1,5.176,0,1,8,-1,5.595,-1.4050000000000002,-10.405000000000001,10.1475,-4.552500000000001,16
5738,1.647,.563,0,0,0,1,7,-2,5.695,-1.3049999999999997,0,13.0795,-7.384499999999999,5.695
5738,1.71,1.621,0,0,0,1,7,-2,8.6,1.5999999999999996,2.9049999999999994,13.0795,-4.4795,5.695
5738,1.491,2.563,0,0,0,1,7,-2,16,9,10.305,13.0795,2.9205000000000005,5.695
5738,1.513,3.363,0,0,0,1,7,-2,14.5,7.5,8.805,13.0795,1.4205000000000005,5.695
5738,1.819,4.363,0,0,0,1,7,-2,16.1,9.100000000000001,10.405000000000001,13.0795,3.020500000000002,5.695
5738,1.789,5.498,0,0,0,1,7,-2,17.2,10.2,11.504999999999999,13.0795,4.1205,5.695
5738,1.692,6.518,0,0,0,1,7,-2,13.8,6.800000000000001,8.105,13.0795,.7205000000000013,5.695
5738,1.707,6.618,0,0,0,1,7,-2,15.1,8.1,9.405,13.0795,2.0205,5.695
5738,1.555,7.333,0,0,0,1,7,-2,11,4,5.305,13.0795,-2.0794999999999995,5.695
5738,2.08,7.843,0,0,0,1,7,-2,12.8,5.800000000000001,7.105,13.0795,-.27949999999999875,5.695
5745,1.485,.473,1,.113,0,1,8,-1,16,9,0,14.35,1.6500000000000004,16
5745,1.383,2.198,1,1.838,0,1,8,-1,17.2,10.2,1.1999999999999993,14.35,2.8499999999999996,16
5745,1.551,3.138,1,2.778,0,1,8,-1,13.8,6.800000000000001,-2.1999999999999993,14.35,-.5499999999999989,16
5745,1.624,4.098,1,3.738,0,1,8,-1,15.1,8.1,-.9000000000000004,14.35,.75,16
5745,1.749,5.19,1,4.83,0,1,8,-1,11.2,4.199999999999999,-4.800000000000001,14.35,-3.1500000000000004,16
5745,1.752,6.09,1,5.73,0,1,8,-1,12.8,5.800000000000001,-3.1999999999999993,14.35,-1.549999999999999,16
5747,1.547,.58,0,0,0,1,10,1,8.6,1.5999999999999996,0,13.366666666666667,-4.7666666666666675,8.6
5747,1.47,1.599,1,1.019,0,1,10,1,14.5,7.5,5.9,13.366666666666667,1.1333333333333329,8.6
5747,1.433,2.542,1,1.962,0,1,10,1,16.1,9.100000000000001,7.500000000000002,13.366666666666667,2.7333333333333343,8.6
5747,1.502,3.618,1,3.038,0,1,10,1,17.2,10.2,8.6,13.366666666666667,3.833333333333332,8.6
5747,1.462,4.948,1,4.368,0,1,10,1,13.8,6.800000000000001,5.200000000000001,13.366666666666667,.43333333333333357,8.6
5747,1.42,6.107,1,5.527,0,1,10,1,15.1,8.1,6.5,13.366666666666667,1.7333333333333325,8.6
5747,1.449,6.954,1,6.374,0,1,10,1,11,4,2.4000000000000004,13.366666666666667,-2.366666666666667,8.6
5747,1.379,7.991,1,7.411,0,1,10,1,11.2,4.199999999999999,2.5999999999999996,13.366666666666667,-2.166666666666668,8.6
5747,1.407,8.331,1,7.751,0,1,10,1,12.8,5.800000000000001,4.200000000000001,13.366666666666667,-.5666666666666664,8.6
5752,1.508,.144,0,0,0,1,9,0,5.695,-1.3049999999999997,0,11.870714285714286,-6.175714285714285,5.695
5752,1.532,.704,0,0,0,1,9,0,8.6,1.5999999999999996,2.9049999999999994,11.870714285714286,-3.270714285714286,5.695
5752,2.297,.706,0,0,0,1,9,0,16,9,10.305,11.870714285714286,4.1292857142857144,5.695
5752,.939,.906,0,0,0,1,9,0,14.5,7.5,8.805,11.870714285714286,2.6292857142857144,5.695
5752,1.482,1.368,0,0,0,1,9,0,16.1,9.100000000000001,10.405000000000001,11.870714285714286,4.229285714285716,5.695
5752,.967,1.508,0,0,0,1,9,0,11,4,5.305,11.870714285714286,-.8707142857142856,5.695
5752,1.348,1.933,0,0,0,1,9,0,11.2,4.199999999999999,5.504999999999999,11.870714285714286,-.6707142857142863,5.695
5771,2.517,.56,0,0,0,1,10,1,4.395,-2.6050000000000004,0,5.1066666666666665,-.7116666666666669,4.395
5771,2.493,1.7,0,0,0,1,10,1,6.195,-.8049999999999997,1.8000000000000007,5.1066666666666665,1.0883333333333338,4.395
5771,2.297,2.72,0,0,0,1,10,1,13.8,6.800000000000001,9.405000000000001,5.1066666666666665,8.693333333333335,4.395
